1.185;0.926539
1.186;0.926915
1.187;0.92729
1.188;0.927664
1.189;0.928038
1.19;0.92841
1.191;0.928782
1.192;0.929153
1.193;0.929522
1.194;0.929891
1.195;0.930259
1.196;0.930626
1.197;0.930992
1.198;0.931357
1.199;0.931721
1.2;0.932084
1.201;0.932446
1.202;0.932808
1.203;0.933168
1.204;0.933528
1.205;0.933886
1.206;0.934244
1.207;0.9346
1.208;0.934956
1.209;0.935311
1.21;0.935665
1.211;0.936018
1.212;0.93637
1.213;0.936721
1.214;0.937071
1.215;0.93742
1.216;0.937768
1.217;0.938115
1.218;0.938462
1.219;0.938807
1.22;0.939152
1.221;0.939495
1.222;0.939838
1.223;0.94018
1.224;0.94052
1.225;0.94086
1.226;0.941199
1.227;0.941537
1.228;0.941874
1.229;0.94221
1.23;0.942545
1.231;0.942879
1.232;0.943212
1.233;0.943544
1.234;0.943876
1.235;0.944206
1.236;0.944536
1.237;0.944864
1.238;0.945192
1.239;0.945518
1.24;0.945844
1.241;0.946168
1.242;0.946492
1.243;0.946815
1.244;0.947137
1.245;0.947458
1.246;0.947778
1.247;0.948097
1.248;0.948415
1.249;0.948732
1.25;0.949048
1.251;0.949363
1.252;0.949677
1.253;0.949991
1.254;0.950303
1.255;0.950614
1.256;0.950925
1.257;0.951234
1.258;0.951543
1.259;0.951851
1.26;0.952157
1.261;0.952463
1.262;0.952768
1.263;0.953071
1.264;0.953374
1.265;0.953676
1.266;0.953977
1.267;0.954277
1.268;0.954576
1.269;0.954874
1.27;0.955171
1.271;0.955467
1.272;0.955763
1.273;0.956057
1.274;0.95635
1.275;0.956642
1.276;0.956934
1.277;0.957224
1.278;0.957514
1.279;0.957802
1.28;0.95809
1.281;0.958376
1.282;0.958662
1.283;0.958946
1.284;0.95923
1.285;0.959513
1.286;0.959795
1.287;0.960075
1.288;0.960355
1.289;0.960634
1.29;0.960912
1.291;0.961189
1.292;0.961465
1.293;0.96174
1.294;0.962014
1.295;0.962287
1.296;0.962559
1.297;0.962831
1.298;0.963101
1.299;0.96337
1.3;0.963638
1.301;0.963906
1.302;0.964172
1.303;0.964437
1.304;0.964702
1.305;0.964965
1.306;0.965228
1.307;0.965489
1.308;0.96575
1.309;0.966009
1.31;0.966268
1.311;0.966526
1.312;0.966782
1.313;0.967038
1.314;0.967293
1.315;0.967547
1.316;0.967799
1.317;0.968051
1.318;0.968302
1.319;0.968552
1.32;0.968801
1.321;0.969049
1.322;0.969296
1.323;0.969542
1.324;0.969787
1.325;0.970031
1.326;0.970274
1.327;0.970516
1.328;0.970757
1.329;0.970997
1.33;0.971237
1.331;0.971475
1.332;0.971712
1.333;0.971948
1.334;0.972184
1.335;0.972418
1.336;0.972651
1.337;0.972884
1.338;0.973115
1.339;0.973346
1.34;0.973575
1.341;0.973804
1.342;0.974031
1.343;0.974258
1.344;0.974483
1.345;0.974708
1.346;0.974931
1.347;0.975154
1.348;0.975376
1.349;0.975596
1.35;0.975816
1.351;0.976035
1.352;0.976252
1.353;0.976469
1.354;0.976685
1.355;0.9769
1.356;0.977113
1.357;0.977326
1.358;0.977538
1.359;0.977749
1.36;0.977959
1.361;0.978168
1.362;0.978376
1.363;0.978583
1.364;0.978789
1.365;0.978994
1.366;0.979198
1.367;0.979401
1.368;0.979603
1.369;0.979804
1.37;0.980004
1.371;0.980203
1.372;0.980401
1.373;0.980598
1.374;0.980794
1.375;0.980989
1.376;0.981183
1.377;0.981377
1.378;0.981569
1.379;0.98176
1.38;0.98195
1.381;0.982139
1.382;0.982328
1.383;0.982515
1.384;0.982701
1.385;0.982886
1.386;0.983071
1.387;0.983254
1.388;0.983436
1.389;0.983618
1.39;0.983798
1.391;0.983977
1.392;0.984156
1.393;0.984333
1.394;0.984509
1.395;0.984685
1.396;0.984859
1.397;0.985033
1.398;0.985205
1.399;0.985377
1.4;0.985547
1.401;0.985717
1.402;0.985885
1.403;0.986052
1.404;0.986219
1.405;0.986384
1.406;0.986549
1.407;0.986713
1.408;0.986875
1.409;0.987037
1.41;0.987197
1.411;0.987357
1.412;0.987515
1.413;0.987673
1.414;0.987829
1.415;0.987985
1.416;0.98814
1.417;0.988293
1.418;0.988446
1.419;0.988597
1.42;0.988748
1.421;0.988898
1.422;0.989046
1.423;0.989194
1.424;0.989341
1.425;0.989486
1.426;0.989631
1.427;0.989775
1.428;0.989917
1.429;0.990059
1.43;0.9902
1.431;0.990339
1.432;0.990478
1.433;0.990616
1.434;0.990752
